regionid,region,cuid,cu_name_pse,species,sppqualifiedid,locationid,location_name_pse,pointid,latitude,longitude,year,total_release,program,project,cuid_broodstock,facilityid,release_type_pse,dataset_version
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32075,SHAWNIGAN CREEK,9230,48.65589,-123.560821,2004,1124,-989898,-989898,910,506,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32075,SHAWNIGAN CREEK,9230,48.65589,-123.560821,2005,387,-989898,-989898,910,339,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32075,SHAWNIGAN CREEK,9230,48.65589,-123.560821,2006,732,-989898,-989898,910,339,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32075,SHAWNIGAN CREEK,9230,48.65589,-123.560821,2008,492,-989898,-989898,910,339,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32075,SHAWNIGAN CREEK,9230,48.65589,-123.560821,2011,1597,-989898,-989898,910,339,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32075,SHAWNIGAN CREEK,9230,48.65589,-123.560821,2012,876,-989898,-989898,910,339,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32075,SHAWNIGAN CREEK,9230,48.65589,-123.560821,2013,5000,-989898,-989898,910,149,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32075,SHAWNIGAN CREEK,9230,48.65589,-123.560821,2013,12220,-989898,-989898,910,339,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32075,SHAWNIGAN CREEK,9230,48.65589,-123.560821,2014,8323,-989898,-989898,910,339,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32075,SHAWNIGAN CREEK,9230,48.65589,-123.560821,2015,8022,-989898,-989898,910,339,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32075,SHAWNIGAN CREEK,9230,48.65589,-123.560821,2016,3246,-989898,-989898,910,506,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32075,SHAWNIGAN CREEK,9230,48.65589,-123.560821,2017,8734,-989898,-989898,910,339,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32075,SHAWNIGAN CREEK,9230,48.65589,-123.560821,2018,9338,-989898,-989898,910,339,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32075,SHAWNIGAN CREEK,9230,48.65589,-123.560821,2019,6122,-989898,-989898,910,339,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32075,SHAWNIGAN CREEK,9230,48.65589,-123.560821,2020,7373,-989898,-989898,910,339,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32075,SHAWNIGAN CREEK,9230,48.65589,-123.560821,2021,5841,-989898,-989898,910,339,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32075,SHAWNIGAN CREEK,9230,48.65589,-123.560821,2022,618,-989898,-989898,910,339,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32075,SHAWNIGAN CREEK,9230,48.65589,-123.560821,2022,14471,-989898,-989898,910,506,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32077,SANDHILL CREEK/STRAIT OF GEORGIA VANCOUVER ISLAND,9231,48.592612,-123.39478,2010,5000,-989898,-989898,910,149,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32079,LYALL CREEK,9232,48.795551,-123.172771,2015,12635,-989898,-989898,910,500,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32081,FULFORD CREEK,9233,48.772337,-123.462009,1988,3950,-989898,-989898,910,497,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32081,FULFORD CREEK,9233,48.772337,-123.462009,1989,15162,-989898,-989898,910,364,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32081,FULFORD CREEK,9233,48.772337,-123.462009,1990,800,-989898,-989898,910,364,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32081,FULFORD CREEK,9233,48.772337,-123.462009,1990,2500,-989898,-989898,910,497,Smolt,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32081,FULFORD CREEK,9233,48.772337,-123.462009,1991,2000,-989898,-989898,910,364,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32081,FULFORD CREEK,9233,48.772337,-123.462009,1992,6500,-989898,-989898,910,497,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32081,FULFORD CREEK,9233,48.772337,-123.462009,2005,375,-989898,-989898,910,364,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32081,FULFORD CREEK,9233,48.772337,-123.462009,2006,385,-989898,-989898,910,364,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32081,FULFORD CREEK,9233,48.772337,-123.462009,2007,385,-989898,-989898,910,364,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32081,FULFORD CREEK,9233,48.772337,-123.462009,2010,588,-989898,-989898,910,364,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32081,FULFORD CREEK,9233,48.772337,-123.462009,2011,626,-989898,-989898,910,364,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32081,FULFORD CREEK,9233,48.772337,-123.462009,2012,525,-989898,-989898,910,364,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32081,FULFORD CREEK,9233,48.772337,-123.462009,2013,738,-989898,-989898,910,364,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32081,FULFORD CREEK,9233,48.772337,-123.462009,2014,738,-989898,-989898,910,364,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32081,FULFORD CREEK,9233,48.772337,-123.462009,2015,7383,-989898,-989898,910,364,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32081,FULFORD CREEK,9233,48.772337,-123.462009,2016,738,-989898,-989898,910,364,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32081,FULFORD CREEK,9233,48.772337,-123.462009,2017,7615,-989898,-989898,910,364,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32081,FULFORD CREEK,9233,48.772337,-123.462009,2018,259,-989898,-989898,910,364,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32081,FULFORD CREEK,9233,48.772337,-123.462009,2019,458,-989898,-989898,910,364,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32081,FULFORD CREEK,9233,48.772337,-123.462009,2020,2484,-989898,-989898,910,364,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32081,FULFORD CREEK,9233,48.772337,-123.462009,2021,5291,-989898,-989898,910,364,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32081,FULFORD CREEK,9233,48.772337,-123.462009,2022,1696,-989898,-989898,910,364,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32084,CHALET CREEK,9235,48.69,-123.47,2010,549,-989898,-989898,910,494,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32084,CHALET CREEK,9235,48.69,-123.47,2011,196,-989898,-989898,910,494,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32084,CHALET CREEK,9235,48.69,-123.47,2012,350,-989898,-989898,910,494,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32084,CHALET CREEK,9235,48.69,-123.47,2014,800,-989898,-989898,910,149,Smolt,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32084,CHALET CREEK,9235,48.69,-123.47,2017,198,-989898,-989898,910,494,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32084,CHALET CREEK,9235,48.69,-123.47,2018,85,-989898,-989898,910,494,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32084,CHALET CREEK,9235,48.69,-123.47,2019,186,-989898,-989898,910,494,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32086,HOPE BAY CREEK,9236,48.801,-123.2776,2012,190,-989898,-989898,910,364,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32087,TOD CREEK,9237,48.558977,-123.462832,1982,2000,-989898,-989898,910,528,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32087,TOD CREEK,9237,48.558977,-123.462832,1983,5000,-989898,-989898,910,528,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32087,TOD CREEK,9237,48.558977,-123.462832,1984,2700,-989898,-989898,910,528,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32087,TOD CREEK,9237,48.558977,-123.462832,1985,4006,-989898,-989898,910,528,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32087,TOD CREEK,9237,48.558977,-123.462832,1986,4000,-989898,-989898,910,528,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32087,TOD CREEK,9237,48.558977,-123.462832,1987,500,-989898,-989898,910,528,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32087,TOD CREEK,9237,48.558977,-123.462832,1988,2500,-989898,-989898,910,528,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32087,TOD CREEK,9237,48.558977,-123.462832,1989,3018,-989898,-989898,910,528,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32087,TOD CREEK,9237,48.558977,-123.462832,1990,1513,-989898,-989898,910,528,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32087,TOD CREEK,9237,48.558977,-123.462832,1995,961,-989898,-989898,910,494,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32087,TOD CREEK,9237,48.558977,-123.462832,2005,2000,-989898,-989898,910,149,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32087,TOD CREEK,9237,48.558977,-123.462832,2005,1130,-989898,-989898,910,494,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32087,TOD CREEK,9237,48.558977,-123.462832,2006,6000,-989898,-989898,910,149,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32087,TOD CREEK,9237,48.558977,-123.462832,2011,490,-989898,-989898,910,494,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32087,TOD CREEK,9237,48.558977,-123.462832,2015,945,-989898,-989898,910,494,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32087,TOD CREEK,9237,48.558977,-123.462832,2016,5000,-989898,-989898,910,149,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32087,TOD CREEK,9237,48.558977,-123.462832,2017,3689,-989898,-989898,910,149,Smolt,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32087,TOD CREEK,9237,48.558977,-123.462832,2017,774,-989898,-989898,910,494,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32087,TOD CREEK,9237,48.558977,-123.462832,2018,5521,-989898,-989898,910,149,Smolt,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32087,TOD CREEK,9237,48.558977,-123.462832,2018,283,-989898,-989898,910,494,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32087,TOD CREEK,9237,48.558977,-123.462832,2019,2000,-989898,-989898,910,149,Smolt,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32087,TOD CREEK,9237,48.558977,-123.462832,2019,540,-989898,-989898,910,494,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32087,TOD CREEK,9237,48.558977,-123.462832,2020,5187,-989898,-989898,910,149,Smolt,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32087,TOD CREEK,9237,48.558977,-123.462832,2020,542,-989898,-989898,910,494,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32087,TOD CREEK,9237,48.558977,-123.462832,2021,328,-989898,-989898,910,494,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32087,TOD CREEK,9237,48.558977,-123.462832,2022,700,-989898,-989898,910,149,Smolt,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32087,TOD CREEK,9237,48.558977,-123.462832,2022,249,-989898,-989898,910,494,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32089,MILLSTREAM RIVER,9238,48.452523,-123.465344,1996,7000,-989898,-989898,910,149,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32089,MILLSTREAM RIVER,9238,48.452523,-123.465344,1997,14632,-989898,-989898,910,149,Smolt,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32089,MILLSTREAM RIVER,9238,48.452523,-123.465344,1998,3500,-989898,-989898,910,149,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32089,MILLSTREAM RIVER,9238,48.452523,-123.465344,1999,15000,-989898,-989898,910,149,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32089,MILLSTREAM RIVER,9238,48.452523,-123.465344,2005,160,-989898,-989898,910,510,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32089,MILLSTREAM RIVER,9238,48.452523,-123.465344,2006,6000,-989898,-989898,910,149,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32089,MILLSTREAM RIVER,9238,48.452523,-123.465344,2007,5200,-989898,-989898,910,149,Smolt,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32089,MILLSTREAM RIVER,9238,48.452523,-123.465344,2010,10000,-989898,-989898,910,149,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32089,MILLSTREAM RIVER,9238,48.452523,-123.465344,2012,5000,-989898,-989898,910,149,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32089,MILLSTREAM RIVER,9238,48.452523,-123.465344,2013,175,-989898,-989898,910,542,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32089,MILLSTREAM RIVER,9238,48.452523,-123.465344,2014,175,-989898,-989898,910,542,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32089,MILLSTREAM RIVER,9238,48.452523,-123.465344,2015,373,-989898,-989898,910,510,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32089,MILLSTREAM RIVER,9238,48.452523,-123.465344,2017,4261,-989898,-989898,910,149,Smolt,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32089,MILLSTREAM RIVER,9238,48.452523,-123.465344,2017,198,-989898,-989898,910,510,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32089,MILLSTREAM RIVER,9238,48.452523,-123.465344,2018,130,-989898,-989898,910,510,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32089,MILLSTREAM RIVER,9238,48.452523,-123.465344,2019,200,-989898,-989898,910,510,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32089,MILLSTREAM RIVER,9238,48.452523,-123.465344,2021,5000,-989898,-989898,910,149,Smolt,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32089,MILLSTREAM RIVER,9238,48.452523,-123.465344,2022,11232,-989898,-989898,910,149,Smolt,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32089,MILLSTREAM RIVER,9238,48.452523,-123.465344,2022,65,-989898,-989898,910,510,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32091,TETAYUT CREEK,9239,48.5917,-123.3947,2011,365,-989898,-989898,910,494,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32091,TETAYUT CREEK,9239,48.5917,-123.3947,2012,540,-989898,-989898,910,494,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32091,TETAYUT CREEK,9239,48.5917,-123.3947,2013,564,-989898,-989898,910,494,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32091,TETAYUT CREEK,9239,48.5917,-123.3947,2014,564,-989898,-989898,910,494,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32091,TETAYUT CREEK,9239,48.5917,-123.3947,2015,188,-989898,-989898,910,494,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32091,TETAYUT CREEK,9239,48.5917,-123.3947,2016,564,-989898,-989898,910,494,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32091,TETAYUT CREEK,9239,48.5917,-123.3947,2017,551,-989898,-989898,910,494,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32091,TETAYUT CREEK,9239,48.5917,-123.3947,2018,90,-989898,-989898,910,494,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32091,TETAYUT CREEK,9239,48.5917,-123.3947,2019,195,-989898,-989898,910,494,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32091,TETAYUT CREEK,9239,48.5917,-123.3947,2020,2000,-989898,-989898,910,149,Smolt,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32091,TETAYUT CREEK,9239,48.5917,-123.3947,2020,198,-989898,-989898,910,494,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32091,TETAYUT CREEK,9239,48.5917,-123.3947,2021,2500,-989898,-989898,910,149,Smolt,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32091,TETAYUT CREEK,9239,48.5917,-123.3947,2021,99,-989898,-989898,910,494,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32091,TETAYUT CREEK,9239,48.5917,-123.3947,2022,3000,-989898,-989898,910,149,Smolt,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32091,TETAYUT CREEK,9239,48.5917,-123.3947,2022,98,-989898,-989898,910,494,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32092,SWAN LAKE,9240,55.776704,-128.626478,2013,2000,-989898,-989898,910,149,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32093,SAANICHTON BAY,9241,48.59,-123.38,2013,14100,-989898,-989898,910,153,Seapen,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32145,LITTLE RIVER/STRAIT OF GEORGIA VANCOUVER ISLAND,9271,49.738114,-124.923286,1986,40000,-989898,-989898,910,165,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32145,LITTLE RIVER/STRAIT OF GEORGIA VANCOUVER ISLAND,9271,49.738114,-124.923286,1987,25000,-989898,-989898,910,165,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32145,LITTLE RIVER/STRAIT OF GEORGIA VANCOUVER ISLAND,9271,49.738114,-124.923286,1987,4000,-989898,-989898,910,165,Smolt,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32145,LITTLE RIVER/STRAIT OF GEORGIA VANCOUVER ISLAND,9271,49.738114,-124.923286,1988,78928,-989898,-989898,910,165,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32145,LITTLE RIVER/STRAIT OF GEORGIA VANCOUVER ISLAND,9271,49.738114,-124.923286,1988,31100,-989898,-989898,910,165,Smolt,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32145,LITTLE RIVER/STRAIT OF GEORGIA VANCOUVER ISLAND,9271,49.738114,-124.923286,1989,50000,-989898,-989898,910,165,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32145,LITTLE RIVER/STRAIT OF GEORGIA VANCOUVER ISLAND,9271,49.738114,-124.923286,1989,5000,-989898,-989898,910,165,Smolt,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32145,LITTLE RIVER/STRAIT OF GEORGIA VANCOUVER ISLAND,9271,49.738114,-124.923286,1990,50000,-989898,-989898,910,165,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32145,LITTLE RIVER/STRAIT OF GEORGIA VANCOUVER ISLAND,9271,49.738114,-124.923286,1990,28000,-989898,-989898,910,165,Smolt,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32145,LITTLE RIVER/STRAIT OF GEORGIA VANCOUVER ISLAND,9271,49.738114,-124.923286,1991,73000,-989898,-989898,910,165,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32145,LITTLE RIVER/STRAIT OF GEORGIA VANCOUVER ISLAND,9271,49.738114,-124.923286,1991,20000,-989898,-989898,910,165,Smolt,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32145,LITTLE RIVER/STRAIT OF GEORGIA VANCOUVER ISLAND,9271,49.738114,-124.923286,1992,80000,-989898,-989898,910,165,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32145,LITTLE RIVER/STRAIT OF GEORGIA VANCOUVER ISLAND,9271,49.738114,-124.923286,1992,20000,-989898,-989898,910,165,Smolt,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32145,LITTLE RIVER/STRAIT OF GEORGIA VANCOUVER ISLAND,9271,49.738114,-124.923286,1993,65000,-989898,-989898,910,165,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32145,LITTLE RIVER/STRAIT OF GEORGIA VANCOUVER ISLAND,9271,49.738114,-124.923286,1993,20000,-989898,-989898,910,165,Smolt,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32145,LITTLE RIVER/STRAIT OF GEORGIA VANCOUVER ISLAND,9271,49.738114,-124.923286,1994,70000,-989898,-989898,910,165,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32145,LITTLE RIVER/STRAIT OF GEORGIA VANCOUVER ISLAND,9271,49.738114,-124.923286,1994,25000,-989898,-989898,910,165,Smolt,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32145,LITTLE RIVER/STRAIT OF GEORGIA VANCOUVER ISLAND,9271,49.738114,-124.923286,1995,20000,-989898,-989898,910,165,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32145,LITTLE RIVER/STRAIT OF GEORGIA VANCOUVER ISLAND,9271,49.738114,-124.923286,1995,20000,-989898,-989898,910,165,Smolt,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32145,LITTLE RIVER/STRAIT OF GEORGIA VANCOUVER ISLAND,9271,49.738114,-124.923286,1996,65000,-989898,-989898,910,165,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32145,LITTLE RIVER/STRAIT OF GEORGIA VANCOUVER ISLAND,9271,49.738114,-124.923286,1996,15000,-989898,-989898,910,165,Smolt,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32145,LITTLE RIVER/STRAIT OF GEORGIA VANCOUVER ISLAND,9271,49.738114,-124.923286,1997,90000,-989898,-989898,910,165,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32145,LITTLE RIVER/STRAIT OF GEORGIA VANCOUVER ISLAND,9271,49.738114,-124.923286,1997,20000,-989898,-989898,910,165,Smolt,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32145,LITTLE RIVER/STRAIT OF GEORGIA VANCOUVER ISLAND,9271,49.738114,-124.923286,1998,70000,-989898,-989898,910,165,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32145,LITTLE RIVER/STRAIT OF GEORGIA VANCOUVER ISLAND,9271,49.738114,-124.923286,1998,15000,-989898,-989898,910,165,Smolt,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32145,LITTLE RIVER/STRAIT OF GEORGIA VANCOUVER ISLAND,9271,49.738114,-124.923286,1999,80000,-989898,-989898,910,165,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32145,LITTLE RIVER/STRAIT OF GEORGIA VANCOUVER ISLAND,9271,49.738114,-124.923286,1999,25000,-989898,-989898,910,165,Smolt,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32145,LITTLE RIVER/STRAIT OF GEORGIA VANCOUVER ISLAND,9271,49.738114,-124.923286,2000,30000,-989898,-989898,910,165,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32145,LITTLE RIVER/STRAIT OF GEORGIA VANCOUVER ISLAND,9271,49.738114,-124.923286,2000,18000,-989898,-989898,910,165,Smolt,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32145,LITTLE RIVER/STRAIT OF GEORGIA VANCOUVER ISLAND,9271,49.738114,-124.923286,2001,16000,-989898,-989898,910,165,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32145,LITTLE RIVER/STRAIT OF GEORGIA VANCOUVER ISLAND,9271,49.738114,-124.923286,2002,70000,-989898,-989898,910,165,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32145,LITTLE RIVER/STRAIT OF GEORGIA VANCOUVER ISLAND,9271,49.738114,-124.923286,2002,20000,-989898,-989898,910,165,Smolt,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32145,LITTLE RIVER/STRAIT OF GEORGIA VANCOUVER ISLAND,9271,49.738114,-124.923286,2003,60000,-989898,-989898,910,165,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32145,LITTLE RIVER/STRAIT OF GEORGIA VANCOUVER ISLAND,9271,49.738114,-124.923286,2003,28000,-989898,-989898,910,165,Smolt,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32145,LITTLE RIVER/STRAIT OF GEORGIA VANCOUVER ISLAND,9271,49.738114,-124.923286,2004,60166,-989898,-989898,910,165,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32145,LITTLE RIVER/STRAIT OF GEORGIA VANCOUVER ISLAND,9271,49.738114,-124.923286,2004,24000,-989898,-989898,910,165,Smolt,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32145,LITTLE RIVER/STRAIT OF GEORGIA VANCOUVER ISLAND,9271,49.738114,-124.923286,2005,70157,-989898,-989898,910,165,Fry,20240812
5,VIMI,910,East Vancouver Island-Georgia Strait,Coho,6,32145,LITTLE RIVER/STRAIT OF GEORGIA VANCOUVER ISLAND,9271,49.738114,-124.923286,2005,20000,-989898,-989898,910,165,Smolt,20240812
